item_id,item_material,item_num,item_length,item_width,item_order,ItemS,分批次结果,,,,
36755,NBSY-0218SD,1,577,58,order359,0.033466,17,,,,
36816,NBSY-0218S,1,816.5,538,order359,0.439277,17,,,,
36836,XXB-0218S,1,504.5,408.5,order359,0.206088,17,,,,
36911,XXB-0218S,1,822,203,order359,0.166866,17,,,,
37022,NBSY-0215S,1,489.5,817.5,order359,0.400166,17,,,,
37124,XXB-0218S,1,504.5,408.5,order359,0.206088,17,,,,
37125,XXB-0218S,1,1457,408.5,order359,0.595185,17,,,,
37126,NBSY-0218SD,1,817.5,557,order359,0.455348,17,,,,
37190,NBSY-0218S,1,2048,578,order359,1.183744,17,,,,
37289,XXB-0215S,1,761.5,489,order359,0.372374,17,,,,
37319,NBSY-0218SD,1,1644.5,557,order359,0.915987,17,,,,
37340,NBSY-0218SD,1,817.5,557,order359,0.455348,17,,,,
37355,XXB-0215S,1,488,158,order359,0.077104,17,,,,
37383,NBSY-0215S,1,1951,817.5,order359,1.594943,17,,,,
36,YW1-0218S,1,948,58,order36,0.054984,9,,,,
45,YW1-0215S,1,353,172.5,order36,0.060893,9,,,,
90,YW1-0215S,1,488,198,order36,0.096624,9,,,,
117,YW1-0218S,1,2034,483,order36,0.982422,9,,,,
160,YW1-0218S,1,2098,570,order36,1.19586,9,,,,
203,YW1-0218S,1,443,235,order36,0.104105,9,,,,
227,YW1-0218S,1,430,568.5,order36,0.244455,9,,,,
257,YW1-0218S,1,430,450,order36,0.1935,9,,,,
278,YW1-0218S,1,634.5,483.5,order36,0.306781,9,,,,
355,YW1-0218S,1,2034,483.5,order36,0.983439,9,,,,
488,YW1-0215S,1,354,489,order36,0.173106,9,,,,
489,YW1-0215S,1,488,198,order36,0.096624,9,,,,
490,YW1-0215S,1,488,198,order36,0.096624,9,,,,
535,YW1-0218S,1,459,58,order36,0.026622,9,,,,
610,YW1-0218S,1,634.5,443.5,order36,0.281401,9,,,,
622,YW1-0218S,1,948,569,order36,0.539412,9,,,,
623,YW1-0218S,1,948,569,order36,0.539412,9,,,,
680,YW1-0218S,1,2198,38,order36,0.083524,9,,,,
686,YW1-0218S,1,410,58,order36,0.02378,9,,,,
811,YW1-0218S,1,638,570,order36,0.36366,9,,,,
973,YW1-0215S,1,354,489,order36,0.173106,9,,,,
1110,YW1-0218S,1,798,38,order36,0.030324,9,,,,
1137,YW1-0218S,1,430,569,order36,0.24467,9,,,,
1194,YW1-0218S,1,638,570,order36,0.36366,9,,,,
1211,YW1-0215S,1,2001,459,order36,0.918459,9,,,,
1268,YW1-0218S,1,448,588,order36,0.263424,9,,,,
1343,YW1-0215S,1,488,198,order36,0.096624,9,,,,
1465,YW1-0215S,1,488,198,order36,0.096624,9,,,,
1551,YW1-0215S,1,619.5,459,order36,0.284351,9,,,,
1582,YW1-0218S,1,947,550,order36,0.52085,9,,,,
1613,YW1-0218S,1,410,567,order36,0.23247,9,,,,
1689,YW1-0215S,1,2001,948,order36,1.896948,9,,,,
1704,YW1-0215S,1,354,489,order36,0.173106,9,,,,
1718,YW1-0215S,1,619.5,948,order36,0.587286,9,,,,
1832,YW1-0215S,1,488,198,order36,0.096624,9,,,,
1885,YW1-0218S,1,2034,483.5,order36,0.983439,9,,,,
1898,YW1-0218S,1,948,569,order36,0.539412,9,,,,
1905,YW1-0218S,1,458,550,order36,0.2519,9,,,,
1941,YW1-0218S,1,634.5,483.5,order36,0.306781,9,,,,
1963,YW1-0215S,1,353,172.5,order36,0.060893,9,,,,
2091,YW1-0218S,1,1298,587.5,order36,0.762575,9,,,,
2103,YW1-0218S,1,638,570,order36,0.36366,9,,,,
2161,YW1-0218S,1,410,58,order36,0.02378,9,,,,
2363,YW1-0218S,1,638,570,order36,0.36366,9,,,,
2366,YW1-0218S,1,780,568,order36,0.44304,9,,,,
2457,YW1-0218S,1,459,58,order36,0.026622,9,,,,
2515,YW1-0218S,1,1298,430,order36,0.55814,9,,,,
2583,YW1-0218S,1,459,569,order36,0.261171,9,,,,
2584,YW1-0218S,1,459,569,order36,0.261171,9,,,,
2856,YW1-0218S,1,780,568,order36,0.44304,9,,,,
2880,YW1-0218S,1,443,235,order36,0.104105,9,,,,
2896,YW1-0215S,1,701.5,410,order36,0.287615,9,,,,
2940,YW1-0218S,1,948,58,order36,0.054984,9,,,,
3027,YW1-0218S,1,443,235,order36,0.104105,9,,,,
3039,YW1-0218S,1,2098,570,order36,1.19586,9,,,,
3052,YW1-0218S,1,428,98,order36,0.041944,9,,,,
3230,YW1-0215S,1,619.5,430,order36,0.266385,9,,,,
3357,YW1-0218S,1,2098,570,order36,1.19586,9,,,,
3420,YW1-0218S,1,459,569,order36,0.261171,9,,,,
3475,YW1-0218S,1,634.5,483,order36,0.306464,9,,,,
3488,YW1-0215S,1,353,172.5,order36,0.060893,9,,,,
32560,NBSY-0218S,1,937,58,order360,0.054346,34,,,,
32738,NBSY-0218SD,1,936,410,order360,0.38376,34,,,,
33145,NBSY-0218SD,1,937,429,order360,0.401973,34,,,,
33460,NBSY-0218SD,1,937,429,order360,0.401973,34,,,,
34019,NBSY-0218SD,1,936,410,order360,0.38376,34,,,,
34207,NBSY-0218S,1,937,58,order360,0.054346,34,,,,
34401,NBSY-0215S,1,490,937,order360,0.45913,34,,,,
34419,NBSY-0215S,1,1951,937,order360,1.828087,34,,,,
34639,XXB-0218S,1,1984,482.5,order360,0.95728,34,,,,
34808,NBSY-0218SD,1,936,410,order360,0.38376,34,,,,
34922,NBSY-0218SD,1,2048,430,order360,0.88064,34,,,,
35116,NBSY-0218SD,1,508.5,430,order360,0.218655,34,,,,
35271,XXB-0218S,1,505,482.5,order360,0.243663,34,,,,
35309,XXB-0218S,1,1984,482.5,order360,0.95728,34,,,,
35946,NBSY-0218SD,1,1078,58,order360,0.062524,34,,,,
36207,NBSY-0218SD,1,937,429,order360,0.401973,34,,,,
36256,NBSY-0218SD,1,508.5,430,order360,0.218655,34,,,,
36277,NBSY-0218SD,1,1058,100,order360,0.1058,34,,,,
36702,XXB-0218S,1,505,482.5,order360,0.243663,34,,,,
37268,NBSY-0218SD,1,2048,430,order360,0.88064,34,,,,
33208,XXB-0218S,1,675,144,order361,0.0972,34,,,,
33618,NBSY-0218S,1,642,78,order361,0.050076,34,,,,
33787,XXB-0215S,1,586,339,order361,0.198654,34,,,,
34455,NBSY-0215S,1,129.5,642,order361,0.083139,34,,,,
34722,NBSY-0218S,1,642,78,order361,0.050076,34,,,,
35063,XXB-0215S,1,338,78,order361,0.026364,34,,,,
35535,NBSY-0218S,1,148,428,order361,0.063344,34,,,,
36048,XXB-0215S,1,338,78,order361,0.026364,34,,,,
36626,NBSY-0218S,1,642,407,order361,0.261294,34,,,,
36644,NBSY-0218S,1,682,448,order361,0.305536,34,,,,
36939,XXB-0215S,1,585,52.5,order361,0.030713,34,,,,
37222,NBSY-0218S,1,148,428,order361,0.063344,34,,,,
32521,NBSY-0218SD,1,389.5,529,order362,0.206046,14,,,,
32568,NBSY-0218S,1,108,627,order362,0.067716,14,,,,
32592,NBSY-0218SD,1,1840,777,order362,1.42968,14,,,,
32602,XXB-0218S,1,751.5,121.5,order362,0.091307,14,,,,
32667,XXB-0218S,1,504,395,order362,0.19908,14,,,,
32719,NBSY-0218SD,1,750,510,order362,0.3825,14,,,,
32881,NBSY-0215S,1,108,727.5,order362,0.07857,14,,,,
32894,NBSY-0218S,1,611,258,order362,0.157638,14,,,,
32904,NBSY-0218SD,1,750,510,order362,0.3825,14,,,,
32961,NBSY-0218SD,1,362,529,order362,0.191498,14,,,,
33030,XXB-0218S,1,1984,385,order362,0.76384,14,,,,
33194,NBSY-0215S,1,671.5,489,order362,0.328364,14,,,,
33197,XXB-0218S,1,612,503,order362,0.307836,14,,,,
33206,NBSY-0215S,1,488,78,order362,0.038064,14,,,,
33243,NBSY-0218SD,1,2148,530,order362,1.13844,14,,,,
33271,NBSY-0218S,1,1487,298,order362,0.443126,14,,,,
33279,XXB-0215S,1,413,92.5,order362,0.038203,14,,,,
33334,NBSY-0218S,1,1487,298,order362,0.443126,14,,,,
33380,XXB-0218S,1,1984,385,order362,0.76384,14,,,,
33403,NBSY-0218S,1,146,38,order362,0.005548,14,,,,
33469,NBSY-0218SD,1,548,398,order362,0.218104,14,,,,
33508,NBSY-0218SD,1,470,377,order362,0.17719,14,,,,
33520,NBSY-0218S,1,607,257,order362,0.155999,14,,,,
33566,NBSY-0215S,1,488,78,order362,0.038064,14,,,,
33596,NBSY-0218SD,1,430,658,order362,0.28294,14,,,,
33605,NBSY-0215S,1,1234,615,order362,0.75891,14,,,,
33641,NBSY-0218SD,1,1958,98,order362,0.191884,14,,,,
33645,NBSY-0215S,1,670.5,52.5,order362,0.035201,14,,,,
33666,NBSY-0218S,1,1998,318,order362,0.635364,14,,,,
33750,XXB-0218S,1,1984,385,order362,0.76384,14,,,,
33756,NBSY-0218S,1,430,778,order362,0.33454,14,,,,
33766,XXB-0215S,1,338,118,order362,0.039884,14,,,,
33795,NBSY-0218SD,1,470,58,order362,0.02726,14,,,,
33824,NBSY-0218S,1,470,58,order362,0.02726,14,,,,
33928,NBSY-0215S,1,488,78,order362,0.038064,14,,,,
34022,NBSY-0218SD,1,408,530,order362,0.21624,14,,,,
34029,XXB-0215S,1,338,118,order362,0.039884,14,,,,
34074,NBSY-0215S,1,517.5,608,order362,0.31464,14,,,,
34077,NBSY-0215S,1,108,727.5,order362,0.07857,14,,,,
34117,NBSY-0218S,1,1840,58,order362,0.10672,14,,,,
34138,NBSY-0218S,1,1840,58,order362,0.10672,14,,,,
34144,NBSY-0218S,1,646,298,order362,0.192508,14,,,,
34177,NBSY-0218SD,1,549,58,order362,0.031842,14,,,,
34199,NBSY-0218SD,1,1112,429,order362,0.477048,14,,,,
34210,NBSY-0218SD,1,1978,58,order362,0.114724,14,,,,
34407,NBSY-0218SD,1,1998,1198,order362,2.393604,14,,,,
34428,NBSY-0218S,1,351.5,758,order362,0.266437,14,,,,
34451,NBSY-0218SD,1,546,429,order362,0.234234,14,,,,
34490,NBSY-0215S,1,351.5,785,order362,0.275928,14,,,,
34537,NBSY-0215S,1,2051,751,order362,1.540301,14,,,,
34611,NBSY-0218S,1,1522,58,order362,0.088276,14,,,,
34683,NBSY-0218S,1,608,58,order362,0.035264,14,,,,
34692,NBSY-0218SD,1,1558,568,order362,0.884944,14,,,,
34700,NBSY-0218S,1,611,258,order362,0.157638,14,,,,
34730,NBSY-0218SD,1,1910.5,429,order362,0.819605,14,,,,
34746,NBSY-0215S,1,751.5,470,order362,0.353205,14,,,,
34792,NBSY-0218S,1,596,297,order362,0.177012,14,,,,
34825,NBSY-0215S,1,2051,751,order362,1.540301,14,,,,
34837,NBSY-0218S,1,430,778,order362,0.33454,14,,,,
34852,NBSY-0218SD,1,546,429,order362,0.234234,14,,,,
34965,NBSY-0218SD,1,546,429,order362,0.234234,14,,,,
34982,NBSY-0218SD,1,408,530,order362,0.21624,14,,,,
34983,NBSY-0218SD,1,1522,529,order362,0.805138,14,,,,
34989,NBSY-0218SD,1,546,429,order362,0.234234,14,,,,
35069,XXB-0215S,1,414,339,order362,0.140346,14,,,,
35080,NBSY-0218SD,1,2148,530,order362,1.13844,14,,,,
35086,NBSY-0218SD,1,546,429,order362,0.234234,14,,,,
35108,NBSY-0218S,1,611,258,order362,0.157638,14,,,,
35199,NBSY-0218SD,1,398,98,order362,0.039004,14,,,,
35341,XXB-0218S,1,503,148,order362,0.074444,14,,,,
35381,NBSY-0218SD,1,546,429,order362,0.234234,14,,,,
35410,NBSY-0218S,1,612,297,order362,0.181764,14,,,,
35430,NBSY-0218SD,1,1198,398,order362,0.476804,14,,,,
35466,NBSY-0218SD,1,508,530,order362,0.26924,14,,,,
35468,NBSY-0215S,1,1468.5,612,order362,0.898722,14,,,,
35490,NBSY-0218S,1,351.5,777,order362,0.273116,14,,,,
35530,NBSY-0218S,1,850,38,order362,0.0323,14,,,,
35558,XXB-0218S,1,365,402,order362,0.14673,14,,,,
35620,NBSY-0225S,1,1553,648,order362,1.006344,14,,,,
35628,XXB-0218S,1,365,402,order362,0.14673,14,,,,
35674,NBSY-0218S,1,1475,607,order362,0.895325,14,,,,
35761,NBSY-0218S,1,1980,318,order362,0.62964,14,,,,
35817,NBSY-0215S,1,389.5,751,order362,0.292515,14,,,,
35888,NBSY-0218SD,1,2051,529,order362,1.084979,14,,,,
35916,NBSY-0215S,1,351.5,387,order362,0.136031,14,,,,
35917,XXB-0218S,1,365,402,order362,0.14673,14,,,,
35958,NBSY-0218SD,1,1998,798,order362,1.594404,14,,,,
36009,NBSY-0218SD,1,1522,525,order362,0.79905,14,,,,
36114,NBSY-0218SD,1,1522,529,order362,0.805138,14,,,,
36165,NBSY-0218SD,1,1112,429,order362,0.477048,14,,,,
36168,NBSY-0218S,1,743,628,order362,0.466604,14,,,,
36221,NBSY-0218S,1,351.5,777,order362,0.273116,14,,,,
36246,NBSY-0218S,1,470,58,order362,0.02726,14,,,,
36289,NBSY-0218S,1,608,58,order362,0.035264,14,,,,
36327,XXB-0218S,1,1984,385,order362,0.76384,14,,,,
36528,NBSY-0218S,1,830,378,order362,0.31374,14,,,,
36595,NBSY-0215S,1,351.5,628,order362,0.220742,14,,,,
36635,NBSY-0218S,1,608,296,order362,0.179968,14,,,,
36717,NBSY-0218SD,1,508,530,order362,0.26924,14,,,,
36822,NBSY-0218SD,1,450,58,order362,0.0261,14,,,,
36863,NBSY-0218SD,1,529,98,order362,0.051842,14,,,,
36886,NBSY-0218SD,1,362,529,order362,0.191498,14,,,,
36905,NBSY-0218SD,1,471,362,order362,0.170502,14,,,,
36958,NBSY-0218S,1,126,628,order362,0.079128,14,,,,
37021,XXB-0218S,1,751.5,121.5,order362,0.091307,14,,,,
37055,NBSY-0215S,1,389.5,751,order362,0.292515,14,,,,
37073,NBSY-0218S,1,830,378,order362,0.31374,14,,,,
37081,NBSY-0215S,1,671.5,489,order362,0.328364,14,,,,
37136,NBSY-0218SD,1,1948,430,order362,0.83764,14,,,,
37280,NBSY-0215S,1,488,78,order362,0.038064,14,,,,
37400,NBSY-0218S,1,596,297,order362,0.177012,14,,,,
37401,NBSY-0218S,1,1522,58,order362,0.088276,14,,,,
37412,NBSY-0215S,1,670.5,52.5,order362,0.035201,14,,,,
37437,NBSY-0218SD,1,1948,430,order362,0.83764,14,,,,
216,YW1-0218S,1,2218,38,order363,0.084284,34,,,,
32489,NBSY-0215S,1,342,92.5,order364,0.031635,17,,,,
32685,5-0218S,1,415,182.5,order364,0.075738,17,,,,
32717,NBSY-0215S,1,335,339,order364,0.113565,17,,,,
32760,NBSY-0215S,1,334,92.5,order364,0.030895,17,,,,
32869,NBSY-0215S,1,344,339,order364,0.116616,17,,,,
33162,NBSY-0218S,1,346,258,order364,0.089268,17,,,,
33228,NBSY-0215S,1,953.5,347,order364,0.330865,17,,,,
33350,NBSY-0218S,1,811,358,order364,0.290338,17,,,,
33390,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
33439,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
33444,5-0218S,1,721,414,order364,0.298494,17,,,,
33524,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
33659,NBSY-0215S,1,895,811,order364,0.725845,17,,,,
33681,5-0218S,1,721,415,order364,0.299215,17,,,,
33895,NBSY-0215S,1,343,92.5,order364,0.031728,17,,,,
33998,NBSY-0218S,1,346,258,order364,0.089268,17,,,,
34020,NBSY-0218S,1,399,358,order364,0.142842,17,,,,
34021,NBSY-0218S,1,2061,58,order364,0.119538,17,,,,
34078,NBSY-0218S,1,178,358,order364,0.063724,17,,,,
34203,5-0218S,1,415,182.5,order364,0.075738,17,,,,
34225,NBSY-0215S,1,975,80,order364,0.078,17,,,,
34270,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
34322,NBSY-0215S,1,343,92.5,order364,0.031728,17,,,,
34340,5-0218S,1,721,415,order364,0.299215,17,,,,
34349,NBSY-0218S,1,347,277,order364,0.096119,17,,,,
34438,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
34497,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
34501,NBSY-0215S,1,335,339,order364,0.113565,17,,,,
34609,NBSY-0218S,1,810,358,order364,0.28998,17,,,,
34701,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
34707,NBSY-0218S,1,973.5,378,order364,0.367983,17,,,,
34740,NBSY-0218S,1,895,377,order364,0.337415,17,,,,
34962,5-0218S,1,415,182.5,order364,0.075738,17,,,,
35000,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
35006,NBSY-0215S,1,895,811,order364,0.725845,17,,,,
35192,NBSY-0218S,1,2061,377,order364,0.776997,17,,,,
35311,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
35347,NBSY-0215S,1,344,339,order364,0.116616,17,,,,
35621,NBSY-0218S,1,973.5,378,order364,0.367983,17,,,,
35654,NBSY-0218S,1,346,258,order364,0.089268,17,,,,
35701,NBSY-0218S,1,973,278,order364,0.270494,17,,,,
35710,NBSY-0215S,1,338,118,order364,0.039884,17,,,,
35801,NBSY-0215S,1,895,399,order364,0.357105,17,,,,
35885,NBSY-0215S,1,343,339,order364,0.116277,17,,,,
35993,NBSY-0218S,1,399,358,order364,0.142842,17,,,,
36278,NBSY-0218S,1,810,358,order364,0.28998,17,,,,
36329,5-0218S,1,721,415,order364,0.299215,17,,,,
36400,NBSY-0218S,1,895,377,order364,0.337415,17,,,,
36489,NBSY-0218S,1,810,358,order364,0.28998,17,,,,
36521,5-0218S,1,721,415,order364,0.299215,17,,,,
36624,NBSY-0218S,1,178,358,order364,0.063724,17,,,,
36642,NBSY-0218S,1,346,258,order364,0.089268,17,,,,
36700,5-0218S,1,414,182.5,order364,0.075555,17,,,,
36839,NBSY-0218S,1,973,278,order364,0.270494,17,,,,
36914,NBSY-0225S,1,2398,398,order364,0.954404,17,,,,
37023,NBSY-0218S,1,811,358,order364,0.290338,17,,,,
37049,5-0218S,1,415,182.5,order364,0.075738,17,,,,
37176,NBSY-0218S,1,346,258,order364,0.089268,17,,,,
37220,NBSY-0215S,1,334,92.5,order364,0.030895,17,,,,
37221,NBSY-0218S,1,811,358,order364,0.290338,17,,,,
37429,NBSY-0218S,1,2061,58,order364,0.119538,17,,,,
32621,NBSY-0218S,1,868.5,308,order365,0.267498,7,,,,
32733,5-0218S,1,844,445,order365,0.37558,7,,,,
32734,NBSY-0218S,1,868.5,308,order365,0.267498,7,,,,
32832,NBSY-0218S,1,848,298,order365,0.252704,7,,,,
32932,NBSY-0218S,1,862,297,order365,0.256014,7,,,,
32968,NBSY-0218S,1,811,862,order365,0.699082,7,,,,
32995,NBSY-0215S,1,945,869.5,order365,0.821678,7,,,,
33024,NBSY-0218S,1,848,298,order365,0.252704,7,,,,
33025,NBSY-0218S,1,430,308,order365,0.13244,7,,,,
33124,NBSY-0218S,1,862,297,order365,0.256014,7,,,,
33140,5-0218S,1,844,445,order365,0.37558,7,,,,
33238,NBSY-0218S,1,2210,58,order365,0.12818,7,,,,
33391,NBSY-0215S,1,945,431,order365,0.407295,7,,,,
33410,NBSY-0218S,1,297,38,order365,0.011286,7,,,,
33533,NBSY-0218S,1,868.5,308,order365,0.267498,7,,,,
33648,5-0218S,1,844,445,order365,0.37558,7,,,,
33781,5-0218S,1,958.5,444.3,order365,0.425862,7,,,,
34094,NBSY-0218S,1,848,298,order365,0.252704,7,,,,
34224,NBSY-0218S,1,811,412,order365,0.334132,7,,,,
34232,NBSY-0218S,1,862,297,order365,0.256014,7,,,,
34321,NBSY-0218S,1,411,277.5,order365,0.114053,7,,,,
34390,NBSY-0218S,1,862,297,order365,0.256014,7,,,,
34406,NBSY-0218S,1,848,298,order365,0.252704,7,,,,
34711,5-0218S,1,958.5,444.3,order365,0.425862,7,,,,
34867,NBSY-0218S,1,430,308,order365,0.13244,7,,,,
34916,5-0218S,1,958.5,446,order365,0.427491,7,,,,
34938,NBSY-0218S,1,945,327,order365,0.309015,7,,,,
35077,NBSY-0218S,1,868.5,308,order365,0.267498,7,,,,
35145,NBSY-0218S,1,848,298,order365,0.252704,7,,,,
35160,NBSY-0218S,1,868.5,308,order365,0.267498,7,,,,
35207,NBSY-0218S,1,868.5,308,order365,0.267498,7,,,,
35228,NBSY-0218S,1,2248,38,order365,0.085424,7,,,,
35328,NBSY-0225S,1,2248,348,order365,0.782304,7,,,,
35365,NBSY-0218S,1,412,297,order365,0.122364,7,,,,
35507,NBSY-0218S,1,1023.5,328,order365,0.335708,7,,,,
35527,NBSY-0218S,1,430,308,order365,0.13244,7,,,,
35548,NBSY-0218S,1,430,308,order365,0.13244,7,,,,
35582,5-0218S,1,844,445,order365,0.37558,7,,,,
35590,5-0218S,1,958.5,444.3,order365,0.425862,7,,,,
35799,NBSY-0218S,1,868.5,308,order365,0.267498,7,,,,
35859,NBSY-0215S,1,945,869.5,order365,0.821678,7,,,,
35906,NBSY-0218S,1,1023.5,328,order365,0.335708,7,,,,
35983,NBSY-0218S,1,2210,327,order365,0.72267,7,,,,
36003,NBSY-0218S,1,868.5,308,order365,0.267498,7,,,,
36126,NBSY-0218S,1,861,267.5,order365,0.230318,7,,,,
36201,NBSY-0218S,1,811,862,order365,0.699082,7,,,,
36340,NBSY-0218S,1,2210,58,order365,0.12818,7,,,,
36428,NBSY-0218S,1,945,327,order365,0.309015,7,,,,
36691,NBSY-0218S,1,297,38,order365,0.011286,7,,,,
36723,NBSY-0218S,1,412,297,order365,0.122364,7,,,,
36993,NBSY-0218S,1,861,277.5,order365,0.238928,7,,,,
37205,5-0218S,1,958.5,444.3,order365,0.425862,7,,,,
37292,NBSY-0218S,1,848,298,order365,0.252704,7,,,,
32691,5-0218S,1,1108,394,order366,0.436552,17,,,,
32739,5-0218S,1,2334,505,order366,1.17867,17,,,,
32756,NBSY-0218S,1,352,577,order366,0.203104,17,,,,
32858,NBSY-0218S,1,982,575,order366,0.56465,17,,,,
32917,NBSY-0215S,1,1094.5,760,order366,0.83182,17,,,,
32975,5-0218S,1,408,461,order366,0.188088,17,,,,
33165,NBSY-0218S,1,982,577,order366,0.566614,17,,,,
33201,NBSY-0218S,1,473,576,order366,0.272448,17,,,,
33207,NBSY-0218S,1,2198,38,order366,0.083524,17,,,,
33349,NBSY-0218S,1,982,58,order366,0.056956,17,,,,
33383,5-0218S,1,408,461,order366,0.188088,17,,,,
33555,NBSY-0218S,1,760,575,order366,0.437,17,,,,
33649,5-0218S,1,1108,394,order366,0.436552,17,,,,
33670,NBSY-0218S,1,1173,576,order366,0.675648,17,,,,
33979,5-0218S,1,408,461,order366,0.188088,17,,,,
34219,NBSY-0218S,1,352,577,order366,0.203104,17,,,,
34256,NBSY-0218S,1,1360,58,order366,0.07888,17,,,,
34276,NBSY-0218S,1,448,578,order366,0.258944,17,,,,
34351,NBSY-0235S,1,1798,298,order366,0.535804,17,,,,
34426,5-0218S,1,444,385,order366,0.17094,17,,,,
34474,NBSY-0215S,1,2301,982,order366,2.259582,17,,,,
34520,NBSY-0218S,1,394.5,575,order366,0.226838,17,,,,
34521,5-0218S,1,444,385,order366,0.17094,17,,,,
34671,NBSY-0215S,1,394.5,903,order366,0.356234,17,,,,
34793,NBSY-0218S,1,411,352,order366,0.144672,17,,,,
34961,NBSY-0218S,1,982,58,order366,0.056956,17,,,,
35008,NBSY-0218S,1,1360,58,order366,0.07888,17,,,,
35042,NBSY-0225S,1,981,556,order366,0.545436,17,,,,
35496,NBSY-0218S,1,448,578,order366,0.258944,17,,,,
35606,NBSY-0218S,1,411,742,order366,0.304962,17,,,,
35882,NBSY-0218S,1,742,577,order366,0.428134,17,,,,
35992,NBSY-0218S,1,2398,578,order366,1.386044,17,,,,
36013,NBSY-0218S,1,760,58,order366,0.04408,17,,,,
36142,5-0218S,1,444,385,order366,0.17094,17,,,,
36208,5-0218S,1,2334,505,order366,1.17867,17,,,,
36303,NBSY-0218S,1,448,578,order366,0.258944,17,,,,
36424,NBSY-0218S,1,742,577,order366,0.428134,17,,,,
36481,NBSY-0218S,1,1360,575,order366,0.782,17,,,,
36511,NBSY-0218S,1,448,578,order366,0.258944,17,,,,
36660,NBSY-0225S,1,1398,596,order366,0.833208,17,,,,
36775,NBSY-0218S,1,575,38,order366,0.02185,17,,,,
36776,NBSY-0218S,1,2398,578,order366,1.386044,17,,,,
37059,NBSY-0218S,1,473,576,order366,0.272448,17,,,,
37120,NBSY-0215S,1,394.5,437,order366,0.172397,17,,,,
37165,NBSY-0218S,1,1173,576,order366,0.675648,17,,,,
37185,NBSY-0218S,1,760,58,order366,0.04408,17,,,,
37225,NBSY-0225S,1,798,596,order366,0.475608,17,,,,
32468,NBSY-0218S,1,421,277.5,order367,0.116828,7,,,,
32554,NBSY-0218S,1,598,298,order367,0.178204,7,,,,
32672,NBSY-0218S,1,753,278,order367,0.209334,7,,,,
32856,NBSY-0218S,1,422,297,order367,0.125334,7,,,,
32857,5-0218S,1,594,455,order367,0.27027,7,,,,
32897,NBSY-0218S,1,561,892,order367,0.500412,7,,,,
32994,NBSY-0215S,1,315,239,order367,0.075285,7,,,,
33067,NBSY-0218S,1,2098,298,order367,0.625204,7,,,,
33077,NBSY-0218S,1,892,297,order367,0.264924,7,,,,
33163,NBSY-0218S,1,762,58,order367,0.044196,7,,,,
33164,NBSY-0218S,1,561,422,order367,0.236742,7,,,,
33202,NBSY-0218S,1,762,297,order367,0.226314,7,,,,
33246,NBSY-0218S,1,278,278,order367,0.077284,7,,,,
33361,NBSY-0218S,1,598,298,order367,0.178204,7,,,,
33378,NBSY-0218S,1,762,278,order367,0.211836,7,,,,
33455,NBSY-0218S,1,279,297,order367,0.082863,7,,,,
33456,NBSY-0218S,1,279,297,order367,0.082863,7,,,,
33465,NBSY-0225S,1,807,278,order367,0.224346,7,,,,
33493,NBSY-0218S,1,278,278,order367,0.077284,7,,,,
33946,NBSY-0218S,1,278,278,order367,0.077284,7,,,,
33949,NBSY-0218S,1,598,298,order367,0.178204,7,,,,
33981,NBSY-0218S,1,393,278,order367,0.109254,7,,,,
33983,NBSY-0215S,1,314,92.5,order367,0.029045,7,,,,
33987,NBSY-0218S,1,279,58,order367,0.016182,7,,,,
34036,NBSY-0215S,1,238,118,order367,0.028084,7,,,,
34047,NBSY-0218S,1,2098,298,order367,0.625204,7,,,,
34167,NBSY-0218S,1,762,278,order367,0.211836,7,,,,
34255,NBSY-0218S,1,279,297,order367,0.082863,7,,,,
34272,NBSY-0215S,1,238,118,order367,0.028084,7,,,,
34278,NBSY-0218S,1,753,278,order367,0.209334,7,,,,
34314,NBSY-0215S,1,238,118,order367,0.028084,7,,,,
34350,NBSY-0218S,1,762,278,order367,0.211836,7,,,,
34493,NBSY-0218S,1,2098,298,order367,0.625204,7,,,,
34502,NBSY-0218S,1,892,297,order367,0.264924,7,,,,
34554,NBSY-0218S,1,278,278,order367,0.077284,7,,,,
34577,NBSY-0218S,1,808,278,order367,0.224624,7,,,,
34631,NBSY-0218S,1,278,278,order367,0.077284,7,,,,
34677,NBSY-0218S,1,279,278,order367,0.077562,7,,,,
34771,NBSY-0218S,1,393,278,order367,0.109254,7,,,,
34823,NBSY-0218S,1,598,298,order367,0.178204,7,,,,
34915,NBSY-0215S,1,2001,762,order367,1.524762,7,,,,
34937,NBSY-0218S,1,2098,298,order367,0.625204,7,,,,
34941,NBSY-0218S,1,598,298,order367,0.178204,7,,,,
35010,5-0218S,1,682,395,order367,0.26939,7,,,,
35053,NBSY-0215S,1,315,239,order367,0.075285,7,,,,
35060,NBSY-0218S,1,278,278,order367,0.077284,7,,,,
35133,5-0218S,1,395,194,order367,0.07663,7,,,,
35394,5-0218S,1,594,460,order367,0.27324,7,,,,
