原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
FMB-0215S,65,4913,306,877,485,589.5
FMB-0215S,65,4914,0,588,1074.5,430
FMB-0215S,65,4915,808,370,38,276
FMB-0215S,65,4916,1178,38,38,198
FMB-0215S,65,4917,0,662,1504.5,559
FMB-0215S,65,4918,0,568,1504.5,531
FMB-0215S,65,4919,0,307,1504.5,1987
FMB-0215S,65,4920,588,271,1074.5,362
FMB-0215S,66,4921,0,2248,0,293
FMB-0215S,66,4922,0,486,293,58
FMB-0215S,66,4923,486,288,293,118
FMB-0215S,66,4924,0,681,411,278
FMB-0215S,66,4925,0,970,689,510
FMB-0215S,66,4926,0,746,1199,434
FMB-0215S,66,4927,0,560,1199,821
FMB-0215S,66,4928,774,308,293,201
FMB-0215S,66,4929,0,688,2020,52.5
FMB-0215S,66,4930,746,472.5,1199,494.5
FMB-0215S,66,4931,746,448,1199,882
FMB-0215S,67,4932,0,168.5,0,487.5
FMB-0215S,67,4933,0,2051,0,472
FMB-0215S,67,4934,168.5,346,472,1318
FMB-0215S,67,4935,514.5,38,472,630
FMB-0215S,67,4936,552.5,462,472,379
FMB-0215S,67,4937,552.5,394,472,1847
FMB-0215S,67,4938,1014.5,58,472,628
FMB-0215S,67,4939,0,428,1790,235
FMB-0215S,68,4940,0,273,0,616
FMB-0215S,68,4941,273,448,0,866
FMB-0215S,68,4942,721,262,0,292
FMB-0215S,68,4943,983,38,0,280
FMB-0215S,68,4944,1021,58,0,2418
FMB-0215S,68,4945,1021,1258,0,63
FMB-0215S,68,4948,0,878,866,329
FMB-0215S,68,4951,0,762,1195,379
FMB-0215S,68,4952,0,744,1574,58
FMB-0215S,68,4953,0,946,1632,577
FMB-0215S,68,4954,0,712.5,1632,339
FMB-0215S,68,4955,1079,92.5,63,384
FMB-0215S,68,4957,0,388,2209,132.5
FMB-0215S,69,4958,0,446,0,522
FMB-0215S,69,4959,446,173,0,328
FMB-0215S,69,4960,619,370,0,2410
FMB-0215S,69,4961,619,2188,0,58
FMB-0215S,69,4962,0,550,522,1847
FMB-0215S,69,4963,989,58,58,1004
FMB-0215S,69,4964,989,524,58,387
FMB-0215S,70,4967,0,2001,0,579
FMB-0215S,70,4968,0,273,579,348
FMB-0215S,70,4969,273,98,579,901
FMB-0215S,70,4970,273,38,579,2388
FMB-0215S,70,4971,273,482,579,2039
FMB-0215S,70,4972,755,58,579,507
FMB-0215S,71,4973,0,998,0,93
FMB-0215S,71,4974,998,38,0,491
FMB-0215S,71,4975,0,746,93,845
FMB-0215S,71,4976,1036,158,0,488
FMB-0215S,71,4977,0,701.5,938,134
FMB-0215S,71,4978,0,530,1072,539.5
FMB-0215S,71,4979,0,371,1072,2051
FMB-0215S,71,4980,0,869,1072,128
FMB-0215S,71,4981,746,370,491,558
FMB-0215S,72,4982,0,48,0,201
FMB-0215S,72,4983,48,58,0,2388
FMB-0215S,72,4984,106,308,0,420
FMB-0215S,72,4985,414,158,0,438
FMB-0215S,72,4986,572,58,0,892
FMB-0215S,72,4987,630,310,0,807
FMB-0215S,72,4988,940,48,0,255
FMB-0215S,72,4989,106,717,892,278.5
FMB-0215S,72,4990,988,194,0,595
FMB-0215S,72,4991,988,2301,0,507
FMB-0215S,73,4992,0,2051,0,659
FMB-0215S,73,4993,0,328,659,362
FMB-0215S,73,4994,328,398,659,1478
FMB-0215S,74,4995,0,470,0,479.5
FMB-0215S,74,4996,470,310,0,2393
FMB-0215S,74,4997,780,380,0,38
FMB-0215S,74,4998,780,568,0,1623
FMB-0215S,75,4999,0,198,0,388
FMB-0215S,75,5000,198,317,0,923
FMB-0215S,75,5001,515,494.5,0,2221
FMB-0215S,75,5002,515,871,0,1186
FMB-0215S,76,5003,0,1361,0,58
FMB-0215S,76,5004,0,1823,0,578
FMB-0215S,77,5005,0,470,0,479.5
FMB-0215S,77,5006,470,238,0,438
FMB-0215S,77,5007,470,2188,0,970
FMB-0215S,77,5008,0,288,479.5,78
FMB-0215S,78,5009,0,58,0,821
FMB-0215S,78,5010,58,145,0,48
FMB-0215S,78,5011,203,472.5,0,2034
FMB-0215S,78,5012,675.5,488,0,78
FMB-0215S,78,5013,675.5,178,78,811
FMB-0215S,78,5014,0,924,2034,370
FMB-0215S,78,5015,0,964,2034,330
FMB-0215S,78,5016,675.5,495,889,377
FMB-0215S,78,5017,675.5,345,889,2047
FMB-0215S,78,5018,58,58,48,1789
FMB-0215S,79,5019,0,1547.5,0,454
FMB-0215S,79,5020,0,519,454,877
FMB-0215S,79,5021,519,479.5,454,379
FMB-0215S,79,5022,519,430,833,588
FMB-0215S,79,5023,519,2398,833,458
FMB-0215S,80,5024,0,667,0,871
FMB-0215S,80,5025,667,88,0,798
FMB-0215S,80,5026,667,2356,0,862
FMB-0215S,81,5027,0,350.5,0,768.5
FMB-0215S,81,5029,350.5,58,0,449.5
FMB-0215S,81,5030,408.5,329,0,832
FMB-0215S,81,5031,408.5,2188,0,565
FMB-0215S,81,5032,737.5,288,565,522
FMB-0215S,81,5033,0,464,832,92.5
FMB-0215S,81,5034,0,871,1087,58
FMB-0215S,81,5035,0,380,768.5,38
FMB-0215S,81,5036,871,329,1087,832
FMB-0215S,81,5037,0,932.5,1919,379
FMB-0215S,81,5038,0,277.5,1145,721
FMB-0215S,81,5039,0,427,924.5,58
FMB-0215S,82,5040,0,812,0,794
FMB-0215S,82,5041,0,447,794,462
FMB-0215S,82,5042,812,365,0,528.5
FMB-0215S,82,5043,447,537,794,931
FMB-0215S,82,5044,984,83,528.5,791
FMB-0215S,82,5045,0,540,1725,662
FMB-0215S,82,5046,540,456.5,1725,178
FMB-0215S,82,5047,540,998,1725,298
FMB-0215S,82,5048,540,495,2023,377
FMB-0215S,82,5049,540,528,2023,173
FMB-0215S,82,5050,540,479.5,2023,470
FMB-0215S,83,5051,0,434.5,0,2313
FMB-0215S,83,5052,0,791,0,538
FMB-0215S,83,5053,791,284.5,0,746
FMB-0215S,83,5054,434.5,438,746,198
FMB-0215S,84,5055,0,57,0,2157
FMB-0215S,84,5056,57,630,0,782
FMB-0215S,84,5057,57,771,0,2291
FMB-0215S,84,5058,828,318,0,52.5
FMB-0215S,84,5059,1146,38,0,498
FMB-0215S,84,5060,1146,630,0,782
FMB-0215S,85,5061,0,847,0,340
FMB-0215S,85,5062,0,447,340,502
FMB-0215S,85,5063,847,359,0,788
FMB-0215S,85,5064,447,462,788,447
FMB-0215S,85,5065,909,168.5,788,594.5
FMB-0215S,85,5066,909,2234,788,482.5
FMB-0215S,86,5067,0,798,0,317.6
FMB-0215S,86,5068,0,1312,0,327
FMB-0215S,86,5069,0,2078,0,58
FMB-0215S,86,5070,0,883,327,501
FMB-0215S,86,5071,0,2148,327,330
FMB-0215S,86,5072,0,1428.5,327,707
FMB-0215S,87,5073,0,321,0,38
FMB-0215S,87,5074,321,288,0,78
FMB-0215S,87,5075,609,430,0,316
FMB-0215S,87,5076,0,548,78,871
FMB-0215S,87,5077,548,369,316,38
FMB-0215S,87,5078,917,297,316,1048
FMB-0215S,87,5079,917,560,316,2098
FMB-0215S,88,5080,0,983,0,963
FMB-0215S,88,5081,983,58,0,1668
FMB-0215S,88,5082,0,780,963,848
FMB-0215S,88,5083,0,375,963,1381
FMB-0215S,88,5084,780,380,1668,248
FMB-0215S,89,5085,0,38,0,1933
FMB-0215S,89,5086,38,507,0,38
FMB-0215S,89,5087,545,527,0,722
FMB-0215S,89,5088,38,249,38,834
FMB-0215S,89,5089,287,902,722,364
FMB-0215S,89,5090,287,2398,722,330
FMB-0215S,89,5091,38,898,1086,348
FMB-0215S,90,5092,0,209.5,0,651
FMB-0215S,90,5093,209.5,327,0,1163
FMB-0215S,90,5094,209.5,2433,0,58
FMB-0215S,90,5095,209.5,580,0,2403
FMB-0215S,90,5096,209.5,2194,0,419
FMB-0215S,91,5097,0,530,0,2098
FMB-0215S,91,5098,530,510,0,1194
FMB-0215S,91,5099,530,348,1194,811
FMB-0215S,91,5100,530,441,1194,528
FMB-0215S,91,5101,1040,58,0,2058
FMB-0215S,91,5102,1040,969,0,546
FMB-0215S,91,5103,530,507,2005,58
FMB-0215S,91,5105,0,821,2098,58
FMB-0215S,92,5106,0,239,0,324.5
FMB-0215S,92,5107,0,2201,0,946
FMB-0215S,92,5108,0,362,946,547
FMB-0215S,92,5109,362,447,946,502
FMB-0215S,93,5110,0,871,0,2265
FMB-0215S,93,5111,0,380,0,497
FMB-0215S,93,5112,0,420,0,1294
FMB-0215S,94,5113,0,931,0,440
FMB-0215S,94,5114,0,468,440,586
FMB-0215S,94,5115,468,415,440,700
FMB-0215S,94,5116,0,959,1140,395
FMB-0215S,94,5117,0,340,1535,847
FMB-0215S,94,5118,340,664.5,1535,442
FMB-0215S,94,5119,340,408,1535,523
FMB-0215S,94,5120,748,445,1977,174
FMB-0215S,94,5121,748,298,1977,928
FMB-0215S,94,5122,931,58,0,662
FMB-0215S,94,5123,989,92.5,0,589
FMB-0215S,94,5124,1081.5,58,0,857
FMB-0215S,94,5125,1139.5,52.5,0,362
FMB-0215S,94,5126,1139.5,532,0,92.5
FMB-0215S,94,5127,1139.5,629,0,306
FMB-0215S,95,5128,0,430,0,1618.5
FMB-0215S,95,5129,430,422,0,1377.5
FMB-0215S,95,5130,430,398,0,2338
FMB-0215S,95,5131,852,310,0,405
FMB-0215S,96,5132,0,579,0,1004
FMB-0215S,96,5133,579,290,0,692
FMB-0215S,96,5134,579,770,0,2306
FMB-0215S,96,5135,0,572,1004,510
FMB-0215S,97,5136,0,827.7,0,2001
NBSY-0218SD,0,25091,0,383,0,1198
NBSY-0218SD,0,25092,0,921,1198,567
NBSY-0218SD,0,25093,383,488,0,158
NBSY-0218SD,0,25094,383,535,158,811
NBSY-0218SD,0,25095,918,198,0,716
NBSY-0218SD,0,25096,918,2301,0,400
NBSY-0218SD,0,25097,918,58,0,2138
NBSY-0218SD,0,25098,918,1472,0,58
NBSY-0218SD,0,25099,1116,78,400,388
NBSY-0218SD,0,25100,976,128,716,444.5
NBSY-0218SD,1,25102,0,471.5,0,930
NBSY-0218SD,1,25103,471.5,618,0,38
NBSY-0218SD,1,25104,471.5,357,38,792
NBSY-0218SD,1,25105,828.5,387,38,439
NBSY-0218SD,1,25106,0,764,930,555
NBSY-0218SD,1,25107,828.5,347,477,351
NBSY-0218SD,1,25108,828.5,339,828,372
NBSY-0218SD,1,25109,0,558,1485,133
NBSY-0218SD,1,25110,558,533.5,1485,394
NBSY-0218SD,1,25111,764,229,1200,279.5
NBSY-0218SD,1,25112,0,770,1879,58
NBSY-0218SD,1,25113,0,721,1879,966
NBSY-0218SD,2,25114,0,58,0,950
NBSY-0218SD,2,25115,58,318,0,392
NBSY-0218SD,2,25116,58,2218,0,58
NBSY-0218SD,2,25117,58,2360,0,357
NBSY-0218SD,2,25118,376,488,357,78
NBSY-0218SD,2,25119,58,400,435,58
NBSY-0218SD,2,25120,458,385,435,795.5
NBSY-0218SD,2,25121,0,452,950,229
NBSY-0218SD,2,25122,864,118,357,1839
NBSY-0218SD,3,25123,0,1391.5,0,885
NBSY-0218SD,3,25124,0,58,885,1011
NBSY-0218SD,3,25125,58,426.5,885,677
NBSY-0218SD,3,25126,484.5,38,885,1220
NBSY-0218SD,3,25127,484.5,2398,885,38
NBSY-0218SD,3,25128,522.5,58,923,822
NBSY-0218SD,3,25129,522.5,2241,923,400
NBSY-0218SD,3,25130,522.5,38,923,2438
NBSY-0218SD,3,25131,580.5,38,1323,883
NBSY-0218SD,4,25132,0,438,0,158
NBSY-0218SD,4,25133,438,338,0,766
NBSY-0218SD,4,25134,0,580,766,1562
NBSY-0218SD,4,25135,0,790,766,359.5
NBSY-0218SD,4,25136,776,305,0,132.5
NBSY-0218SD,4,25137,1081,58,0,1954
NBSY-0218SD,4,25138,0,1202,2328,58
NBSY-0218SD,4,25139,0,545,2328,432
NBSY-0218SD,5,25140,0,400,0,58
NBSY-0218SD,5,25141,400,450,0,2084
NBSY-0218SD,5,25142,400,2334,0,435
NBSY-0218SD,5,25143,0,58,58,2360
NBSY-0218SD,5,25144,58,513.5,2084,92.5
NBSY-0218SD,5,25145,850,362,435,627
NBSY-0218SD,5,25146,850,397,435,710
NBSY-0218SD,5,25147,571.5,488,2084,158
NBSY-0218SD,6,25149,0,1410.5,0,330
NBSY-0218SD,6,25150,0,792,330,329
NBSY-0218SD,6,25151,0,2053,330,758
NBSY-0218SD,6,25152,0,473,1088,212.5
NBSY-0218SD,6,25153,473,538,1088,427
NBSY-0218SD,6,25154,0,1210,1515,58
NBSY-0218SD,6,25155,0,377,1300.5,162
NBSY-0218SD,6,25156,0,319,1573,345
NBSY-0218SD,7,25157,0,844,0,489
NBSY-0218SD,7,25158,0,468,489,766
NBSY-0218SD,7,25159,468,418.5,489,815
NBSY-0218SD,7,25160,0,550,1304,458.5
NBSY-0218SD,7,25161,0,677,1762.5,426.5
NBSY-0218SD,7,25162,0,398,1255,48
NBSY-0218SD,7,25163,886.5,132.5,0,817
NBSY-0218SD,7,25164,886.5,277.5,817,825
NBSY-0218SD,7,25165,886.5,762,817,579
NBSY-0218SD,7,25166,0,876,2189,58
NBSY-0218SD,7,25167,0,770,2189,328
NBSY-0218SD,7,25168,0,579,2189,360
NBSY-0218SD,8,25169,0,770,0,58
NBSY-0218SD,8,25170,0,530,58,807
NBSY-0218SD,8,25171,770,38,0,2438
NBSY-0218SD,8,25172,770,851.5,0,474
NBSY-0218SD,8,25173,0,438,865,880
NBSY-0218SD,8,25174,0,911,865,52.5
NBSY-0218SD,8,25175,530,38,58,449
NBSY-0218SD,8,25176,0,579,1745,662
NBSY-0218SD,8,25177,0,558,1745,822
NBSY-0218SD,8,25178,0,819,1745,318
NBSY-0218SD,8,25179,911,148,474,1210
NBSY-0218SD,8,25180,568,177,58,692
NBSY-0218SD,9,25181,0,200,0,353
NBSY-0218SD,9,25182,200,172.5,0,371
NBSY-0218SD,9,25183,372.5,216.5,0,636.5
NBSY-0218SD,9,25184,589,380,0,2398
NBSY-0218SD,9,25185,0,510,636.5,778
NBSY-0218SD,9,25186,0,390,636.5,2252
NBSY-0218SD,9,25187,0,488,636.5,158
NBSY-0218SD,9,25188,0,613,636.5,499
NBSY-0218SD,10,25189,0,330,0,298
NBSY-0218SD,10,25190,330,782,0,328
NBSY-0218SD,10,25191,0,380,328,38
NBSY-0218SD,10,25192,380,432,328,547
NBSY-0218SD,10,25193,0,527,875,401
NBSY-0218SD,10,25194,812,379,328,376
NBSY-0218SD,10,25195,812,558,328,2098
NBSY-0218SD,10,25196,812,1112,328,557
NBSY-0218SD,10,25197,527,78,875,562
NBSY-0218SD,11,25198,0,442,0,255
NBSY-0218SD,11,25199,442,438,0,118
NBSY-0218SD,11,25200,0,892,255,58
NBSY-0218SD,11,25201,0,363,313,489
NBSY-0218SD,11,25202,0,2398,313,398
NBSY-0218SD,11,25203,363,378,711,574
NBSY-0218SD,11,25204,741,398,711,432.5
NBSY-0218SD,11,25205,0,330,802,481
NBSY-0218SD,11,25206,741,316,1143.5,439
NBSY-0218SD,11,25207,0,341,1283,930
NBSY-0218SD,11,25208,341,778,1582.5,373.5
NBSY-0218SD,12,25209,0,356,0,337
NBSY-0218SD,12,25210,0,2377,0,415
NBSY-0218SD,12,25211,0,446,415,481
NBSY-0218SD,12,25212,0,2347,415,558
NBSY-0218SD,12,25214,0,376,973,379
NBSY-0218SD,13,25215,0,458,0,380.5
NBSY-0218SD,13,25216,458,434,0,308
NBSY-0218SD,13,25217,458,438,308,158
NBSY-0218SD,13,25218,0,872,466,459.5
NBSY-0218SD,13,25219,0,617,925.5,121.5
NBSY-0218SD,13,25220,0,1597,925.5,55
NBSY-0218SD,13,25221,896,83,0,446
NBSY-0218SD,13,25222,0,865,1047,498
NBSY-0218SD,13,25223,979,78,0,388
NBSY-0218SD,13,25224,0,358,1545,383
NBSY-0218SD,13,25225,358,558,1545,553
NBSY-0218SD,13,25226,0,756,2098,92.5
NBSY-0218SD,13,25227,896,305,446,269
NBSY-0218SD,13,25228,0,253,380.5,48
NBSY-0218SD,13,25229,0,626.5,380.5,1210
NBSY-0218SD,14,25230,0,572,0,108
NBSY-0218SD,14,25231,572,242,0,703.5
NBSY-0218SD,14,25232,814,58,0,1859
NBSY-0218SD,14,25233,0,377,108,1135
NBSY-0218SD,14,25234,0,719,1243,178
NBSY-0218SD,14,25235,872,198,0,836
NBSY-0218SD,14,25236,0,577,1421,448
NBSY-0218SD,14,25237,377,161,108,248
NBSY-0218SD,14,25238,872,310,836,1447.5
NBSY-0218SD,14,25240,0,793,1869,327.5
NBSY-0218SD,14,25241,377,276,703.5,267
NBSY-0218SD,14,25242,377,343,703.5,278
NBSY-0218SD,14,25243,377,269,703.5,347
NBSY-0218SD,15,25244,0,872,0,58
NBSY-0218SD,15,25245,0,1525.5,0,360
NBSY-0218SD,15,25246,0,512,360,1316.5
NBSY-0218SD,15,25247,0,38,360,2355
NBSY-0218SD,15,25248,512,697,360,386
NBSY-0218SD,15,25249,512,448,746,78
NBSY-0218SD,15,25251,512,310,824,379.3
NBSY-0218SD,15,25252,512,662,1203.3,587
NBSY-0218SD,16,25254,0,298,0,2198
NBSY-0218SD,16,25255,298,838,0,379
NBSY-0218SD,16,25256,298,2146,0,763
NBSY-0218SD,17,25257,0,1343,0,58
NBSY-0218SD,17,25258,0,58,58,1768
NBSY-0218SD,17,25259,58,597,58,58
NBSY-0218SD,17,25260,58,2338,58,598
NBSY-0218SD,17,25261,58,464,656,92.5
NBSY-0218SD,17,25262,522,320,656,638
NBSY-0218SD,17,25263,58,448,748.5,1196.8
NBSY-0218SD,17,25264,506,557,1294,947
NBSY-0218SD,18,25265,0,344,0,299.5
NBSY-0218SD,18,25266,344,372,0,489
NBSY-0218SD,18,25267,716,411,0,663
NBSY-0218SD,18,25268,0,1132,663,347
NBSY-0218SD,18,25269,1132,58,0,1688
NBSY-0218SD,18,25270,0,831,1010,530
NBSY-0218SD,18,25271,831,259.5,1010,716
NBSY-0218SD,18,25272,0,364,1540,439
NBSY-0218SD,18,25273,364,359,1540,732
NBSY-0218SD,18,25274,364,58,1540,1780
NBSY-0218SD,18,25275,364,1198,1540,348
NBSY-0218SD,19,25276,0,538,0,936
NBSY-0218SD,19,25277,538,547,0,351
NBSY-0218SD,19,25278,538,559,351,851
NBSY-0218SD,19,25279,0,906,1202,689
NBSY-0218SD,19,25280,0,598,1891,455
NBSY-0218SD,19,25281,0,777,1891,329
NBSY-0218SD,19,25282,0,792,1891,329
NBSY-0218SD,19,25283,906,132,1202,593
NBSY-0218SD,19,25284,0,288,936,78
NBSY-0218SD,19,25285,1085,78,0,348
NBSY-0218SD,19,25286,1085,347,0,579
NBSY-0218SD,20,25287,0,732,0,360
NBSY-0218SD,20,25288,732,269,0,408
NBSY-0218SD,20,25289,1001,158,0,238
NBSY-0218SD,20,25290,1001,568,0,2425
NBSY-0218SD,20,25291,0,280.5,360,553
NBSY-0218SD,20,25292,280.5,659,408,330
NBSY-0218SD,20,25293,280.5,38,408,2098
NBSY-0218SD,20,25294,318.5,372,738,201
NBSY-0218SD,20,25295,318.5,408,939,212.5
NBSY-0218SD,20,25296,726.5,268,738,423
NBSY-0218SD,20,25297,318.5,675,1161,327
NBSY-0218SD,20,25298,318.5,349,1488,548
NBSY-0218SD,21,25299,0,454,0,413
NBSY-0218SD,21,25300,454,300,0,344
NBSY-0218SD,21,25301,454,559,344,1112
NBSY-0218SD,21,25302,1013,158,0,488
NBSY-0218SD,21,25303,754,238,0,118
NBSY-0218SD,21,25304,0,599,1456,115
NBSY-0218SD,21,25305,0,1439.5,1456,395
NBSY-0218SD,21,25306,0,239,413,639.5
NBSY-0218SD,21,25307,0,998,1851,248
NBSY-0218SD,21,25308,239,121.5,413,981.5
NBSY-0218SD,21,25309,239,537,413,400
NBSY-0218SD,21,25310,239,1704,413,58
NBSY-0218SD,21,25311,1013,58,488,660
NBSY-0218SD,21,25312,1013,516,488,811
NBSY-0218SD,22,25313,0,268.5,0,466
NBSY-0218SD,22,25314,268.5,576,0,811
NBSY-0218SD,22,25315,0,762,811,58
NBSY-0218SD,22,25316,0,617,869,121.5
NBSY-0218SD,22,25317,617,562,869,427
NBSY-0218SD,22,25318,844.5,78,0,438
NBSY-0218SD,22,25319,0,792,1296,58
NBSY-0218SD,22,25320,0,556,1354,418
NBSY-0218SD,22,25321,0,1183,1772,58
NBSY-0218SD,22,25322,0,365,1830,536
NBSY-0218SD,22,25323,0,980,1830,576
NBSY-0218SD,22,25324,0,534,1830,465
NBSY-0218SD,23,25325,0,710.5,0,182.5
NBSY-0218SD,23,25326,710.5,58,0,562
NBSY-0218SD,23,25327,710.5,1498,0,598
NBSY-0218SD,23,25328,0,78,182.5,338
NBSY-0218SD,23,25329,0,440,182.5,2386
NBSY-0218SD,24,25330,0,328,0,783
NBSY-0218SD,24,25331,328,594.5,0,175.5
NBSY-0218SD,24,25333,328,377,175.5,376
NBSY-0218SD,24,25334,922.5,132.5,0,461
NBSY-0218SD,24,25335,705,488,461,558
NBSY-0218SD,24,25336,1055,162,0,377
NBSY-0218SD,24,25337,0,1044,1019,178
NBSY-0218SD,24,25338,1044,78,1019,488
NBSY-0218SD,24,25339,1044,415,1019,2386
NBSY-0218SD,24,25340,1044,432,1019,1428
NBSY-0218SD,25,25342,0,2084,0,501
NBSY-0218SD,25,25343,0,546,0,2018
NBSY-0218SD,25,25344,0,1443.5,0,475
NBSY-0218SD,25,25345,546,187,501,310
NBSY-0218SD,26,25346,0,349,0,322
NBSY-0218SD,26,25347,349,557,0,2053
NBSY-0218SD,26,25348,349,479,0,1816
NBSY-0218SD,26,25349,906,309.5,0,792
NBSY-0218SD,26,25350,906,410,0,655
NBSY-0218SD,26,25351,0,289,322,537
NBSY-0218SD,27,25352,0,948,0,248
NBSY-0218SD,27,25353,948,239,0,630.5
NBSY-0218SD,27,25354,948,58,0,2418
NBSY-0218SD,27,25355,948,2410,0,38
NBSY-0218SD,27,25356,948,373,0,2298
NBSY-0218SD,27,25357,948,1132,0,359
NBSY-0218SD,27,25358,0,577,248,515
NBSY-0218SD,27,25359,0,1248,248,58
NBSY-0218SD,27,25360,0,418,763,770
NBSY-0218SD,27,25361,418,497,763,730
NBSY-0218SD,28,25362,0,482,0,751
NBSY-0218SD,28,25363,482,425,0,2084
NBSY-0218SD,28,25364,907,238,0,498
NBSY-0218SD,28,25365,907,507,0,570
NBSY-0218SD,28,25366,0,474,751,48
NBSY-0218SD,28,25368,907,248,570,1198
NBSY-0218SD,28,25369,0,347,799,402
NBSY-0218SD,28,25370,347,78,799,448
NBSY-0218SD,28,25371,0,289,1201,580.5
NBSY-0218SD,29,25372,0,288,0,118
NBSY-0218SD,29,25373,0,1439.5,0,395
NBSY-0218SD,29,25374,0,1430,0,623
NBSY-0218SD,29,25375,0,330,0,2389
NBSY-0218SD,29,25376,330,574,623,975
NBSY-0218SD,29,25377,904,198,623,288
NBSY-0218SD,29,25378,1102,52.5,623,536
NBSY-0218SD,30,25379,0,920.5,0,38
NBSY-0218SD,30,25380,920.5,238,0,238
NBSY-0218SD,30,25381,0,132.5,38,609
NBSY-0218SD,30,25382,132.5,900,238,558
NBSY-0218SD,30,25383,0,348,796,1243
NBSY-0218SD,30,25384,0,900,796,553
NBSY-0218SD,30,25385,348,731,1349,547
NBSY-0218SD,30,25386,1158.5,38,0,2438
NBSY-0218SD,31,25387,0,58,0,936
NBSY-0218SD,31,25388,58,278,0,298
NBSY-0218SD,31,25389,336,558,0,2098
NBSY-0218SD,31,25390,0,592.5,2098,289
NBSY-0218SD,31,25391,894,38,0,2438
NBSY-0218SD,31,25392,894,537,0,289
NBSY-0218SD,31,25393,894,530,0,2348
NBSY-0218SD,32,25394,0,558,0,880
NBSY-0218SD,32,25396,558,298,0,298
NBSY-0218SD,32,25397,856,78,0,338
NBSY-0218SD,32,25398,558,408.8,338,2084
NBSY-0218SD,32,25399,0,488,880,198
NBSY-0218SD,32,25400,966.8,78,0,438
NBSY-0218SD,32,25401,1044.8,38,0,2438
NBSY-0218SD,32,25402,0,358,1078,519.5
NBSY-0218SD,32,25403,0,822,1078,200
NBSY-0218SD,32,25405,1082.8,58,0,968
NBSY-0218SD,33,25406,0,248,0,643
NBSY-0218SD,33,25407,248,530,0,1998
NBSY-0218SD,33,25408,778,254.5,0,580
NBSY-0218SD,33,25409,778,528,0,735
NBSY-0218SD,34,25410,0,38,0,2398
NBSY-0218SD,34,25411,38,763,0,2146
NBSY-0218SD,34,25412,801,320,0,638
NBSY-0218SD,34,25413,1121,58,0,1011
NBSY-0218SD,34,25414,38,440,2146,172.5
NBSY-0218SD,34,25415,38,553,2146,440
NBSY-0218SD,34,25416,801,378,1011,634
NBSY-0218SD,34,25417,801,794,1011,297
NBSY-0218SD,35,25418,0,58,0,262
NBSY-0218SD,35,25419,58,407,0,58
NBSY-0218SD,35,25420,58,2398,0,380
NBSY-0218SD,35,25421,0,58,262,1485
NBSY-0218SD,35,25422,58,342.5,380,962
NBSY-0218SD,35,25423,400.5,374,380,732
NBSY-0218SD,35,25424,400.5,1918,380,38
NBSY-0218SD,35,25425,774.5,378,418,634
NBSY-0218SD,35,25426,1152.5,38,418,527
NBSY-0218SD,35,25427,400.5,644,1112,409
NBSY-0218SD,35,25428,400.5,38,1112,2420
NBSY-0218SD,35,25429,438.5,595,1521,811
NBSY-0218SD,36,25430,0,947,0,58
NBSY-0218SD,36,25431,0,753,58,348
NBSY-0218SD,36,25432,753,298,58,598
NBSY-0218SD,36,25433,1051,58,0,732
NBSY-0218SD,36,25434,0,238,406,488
NBSY-0218SD,36,25435,1109,78,0,438
NBSY-0218SD,36,25436,1109,2228,0,58
NBSY-0218SD,36,25437,238,557,656,750
NBSY-0218SD,36,25438,795,214,656,408
NBSY-0218SD,36,25439,795,422,1064,339
NBSY-0218SD,36,25440,0,734,1406,418.5
NBSY-0218SD,36,25441,734,427,1406,562
NBSY-0218SD,36,25442,238,318,406,38
NBSY-0218SD,36,25443,0,474,1824.5,489
NBSY-0218SD,36,25444,0,287,1824.5,1783
NBSY-0218SD,37,25445,0,580,0,2398
NBSY-0218SD,37,25446,0,1063,0,177
NBSY-0218SD,38,25447,0,771,0,2251
NBSY-0218SD,38,25448,771,389,0,462
NBSY-0218SD,38,25449,1160,38,0,595
NBSY-0218SD,38,25450,1160,548,0,431
NBSY-0218SD,38,25451,1160,380,0,2098
NBSY-0218SD,39,25452,0,811,0,58
NBSY-0218SD,39,25453,0,461,58,237
NBSY-0218SD,39,25454,811,329,0,792
NBSY-0218SD,39,25455,461,329,58,1196.8
NBSY-0218SD,39,25456,0,344,295,300
NBSY-0218SD,39,25457,0,398,595,373
NBSY-0218SD,39,25458,0,1480,595,309
NBSY-0218SD,39,25459,790,252,904,1040
NBSY-0218SD,39,25460,790,1235,904,298
NBSY-0218SD,39,25461,0,447.5,968,541.5
NBSY-0218SD,39,25462,1042,132.5,1202,470
NBSY-0218SD,39,25463,447.5,338,1254.8,118
NBSY-0218SD,40,25464,0,437,0,553
NBSY-0218SD,40,25465,437,745,0,625
NBSY-0218SD,40,25467,0,372,553,489
NBSY-0218SD,40,25468,372,432,625,545
NBSY-0218SD,40,25469,804,380,625,1418.5
NBSY-0218SD,40,25470,0,38,1042,638
NBSY-0218SD,40,25471,0,478,1042,1478
NBSY-0218SD,41,25472,0,99.5,0,479
NBSY-0218SD,41,25473,0,1494,0,319
NBSY-0218SD,41,25474,99.5,462,319,346
NBSY-0218SD,41,25475,99.5,38,319,2391
NBSY-0218SD,41,25476,561.5,439,319,606
NBSY-0218SD,41,25477,137.5,797.2,925,1120
NBSY-0218SD,41,25478,137.5,280,925,2398
